"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Activity","PRODUCT","Product","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P25","Fabricated metal products, except machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,2.6,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P25","Fabricated metal products, except machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,28.257075,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P66","Services auxiliary to financial services and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,1.1,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P33","Repair and installation services of machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,10.567525,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PK","Financial and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P28","Machinery and equipment n.e.c.","RT","Ratio","2019","2019",,,"0","Units",,,46.613546,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P23","Other non-metallic mineral products","RT","Ratio","2019","2019",,,"0","Units",,,1,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P33","Repair and installation services of machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,1.9,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P26","Computer, electronic and optical products","RT","Ratio","2019","2019",,,"0","Units",,,59.189338,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PE","Water supply, sewerage, waste management and remediation services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P02","Products of forestry, logging and related services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P26","Computer, electronic and optical products","RT","Ratio","2019","2019",,,"0","Units",,,2,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P68A","Imputed rents of owner-occupied dwellings","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P58","Publishing services","RT","Ratio","2019","2019",,,"0","Units",,,0.9,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P61","Telecommunications services ","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P66","Services auxiliary to financial services and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,8.162672,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P65","Insurance, reinsurance & pension funding services, exc. compulsory S.S.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P68A","Imputed rents of owner-occupied dwellings","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P68A","Imputed rents of owner-occupied dwellings","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P02","Products of forestry, logging and related services","RT","Ratio","2019","2019",,,"0","Units",,,52.729885,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P71","Architectural and engineering services, tech. testing & analysis services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P31_32","Furniture and other manufactured goods","RT","Ratio","2019","2019",,,"0","Units",,,0.5,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P68B","Real estate services excluding imputed rents ","RT","Ratio","2019","2019",,,"0","Units",,,3.3,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P17","Paper and paper products","RT","Ratio","2019","2019",,,"0","Units",,,47.519182,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P58","Publishing services","RT","Ratio","2019","2019",,,"0","Units",,,9.088983,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P94","Services furnished by membership organisations","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PS","Other services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PQ","Human health and social work services","RT","Ratio","2019","2019",,,"0","Units",,,0.6,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PH","Transportation and storage services","RT","Ratio","2019","2019",,,"0","Units",,,6.4,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PQ","Human health and social work services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P95","Repair services of computers and personal and household goods","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P47","Retail trade services, except of motor vehicles and motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,0.1,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P23","Other non-metallic mineral products","RT","Ratio","2019","2019",,,"0","Units",,,49.241748,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P79","Travel agency, tour operator & other reservation services & related serv.","RT","Ratio","2019","2019",,,"0","Units",,,0.4,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P21","Basic pharmaceutical products and pharmaceutical preparations","RT","Ratio","2019","2019",,,"0","Units",,,0.5,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P45","Wholesale and retail trade and repair serv. of motor vehicles & motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,0.9,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PL","Real estate services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P21","Basic pharmaceutical products and pharmaceutical preparations","RT","Ratio","2019","2019",,,"0","Units",,,46.802821,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P53","Postal and courier services ","RT","Ratio","2019","2019",,,"0","Units",,,34.927871,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P68B","Real estate services excluding imputed rents ","RT","Ratio","2019","2019",,,"0","Units",,,0.051672,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P18","Printing and recording services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P46","Wholesale trade services, except of motor vehicles and motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,54.282136,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P37_39","Sewerage services, sewage sludge, waste collection & management serv.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PC","Manufactured products","RT","Ratio","2019","2019",,,"0","Units",,,39.746818,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P36","Natural water, water treatment and supply services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PD","Electricity, gas, steam and air conditioning ","RT","Ratio","2019","2019",,,"0","Units",,,-3.650163,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P77","Rental and leasing services ","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P73","Advertising and market research services","RT","Ratio","2019","2019",,,"0","Units",,,37.436458,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P20","Chemicals and chemical products","RT","Ratio","2019","2019",,,"0","Units",,,4,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PJ","Information and communication services","RT","Ratio","2019","2019",,,"0","Units",,,5.3,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PB","Mining and quarrying","RT","Ratio","2019","2019",,,"0","Units",,,4.247166,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PT","Services of HH as employers, undifferentiated G&S prod. by HH for own use","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PM","Professional, scientific and technical services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PO","Public administration and defence services, compulsory S.S. services","RT","Ratio","2019","2019",,,"0","Units",,,0.4,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PK","Financial and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,6.8,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PT","Services of HH as employers, undifferentiated G&S prod. by HH for own use","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PK","Financial and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,10.309359,"E","Estimated value"
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P90_92","Creative, arts, entmnt, library, museum, other cult. serv., gambling serv.","RT","Ratio","2019","2019",,,"0","Units",,,1.007503,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PQ","Human health and social work services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P19","Coke and refined petroleum products","RT","Ratio","2019","2019",,,"0","Units",,,35.610737,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P80_82","Security & investigation serv., serv. to buildings & other business support","RT","Ratio","2019","2019",,,"0","Units",,,4.387474,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P59_60","Audiovisual and broadcasting services","RT","Ratio","2019","2019",,,"0","Units",,,12.010289,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P68B","Real estate services excluding imputed rents ","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P59_60","Audiovisual and broadcasting services","RT","Ratio","2019","2019",,,"0","Units",,,0.3,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P21","Basic pharmaceutical products and pharmaceutical preparations","RT","Ratio","2019","2019",,,"0","Units",,,50.112057,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PO","Public administration and defence services, compulsory S.S. services","RT","Ratio","2019","2019",,,"0","Units",,,0.050763,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P22","Rubber and plastic products ","RT","Ratio","2019","2019",,,"0","Units",,,32.413471,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P45","Wholesale and retail trade and repair serv. of motor vehicles & motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PR","Arts, entertainment and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,0.541974,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PP","Education services","RT","Ratio","2019","2019",,,"0","Units",,,0.5,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P53","Postal and courier services ","RT","Ratio","2019","2019",,,"0","Units",,,1.2,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P27","Electrical equipment","RT","Ratio","2019","2019",,,"0","Units",,,0.9,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P52","Warehousing and support services for transportation","RT","Ratio","2019","2019",,,"0","Units",,,19.183216,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P16","Wood & prod. of wood & cork, exc. furniture, of straw & plaiting materials","RT","Ratio","2019","2019",,,"0","Units",,,55.720339,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P46","Wholesale trade services, except of motor vehicles and motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,5.3,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P52","Warehousing and support services for transportation","RT","Ratio","2019","2019",,,"0","Units",,,1.8,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P29","Motor vehicles, trailers and semi-trailers","RT","Ratio","2019","2019",,,"0","Units",,,35.521712,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P27","Electrical equipment","RT","Ratio","2019","2019",,,"0","Units",,,64.155862,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PJ","Information and communication services","RT","Ratio","2019","2019",,,"0","Units",,,13.654799,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P03","Fish & other fishing products, aquaculture prod., support serv. to fishing","RT","Ratio","2019","2019",,,"0","Units",,,51.974612,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P03","Fish & other fishing products, aquaculture prod., support serv. to fishing","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PF","Constructions and construction works","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P69_70","Legal, accounting, head offices services, management consultancy serv.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P21","Basic pharmaceutical products and pharmaceutical preparations","RT","Ratio","2019","2019",,,"0","Units",,,30.621386,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P68B","Real estate services excluding imputed rents ","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P26","Computer, electronic and optical products","RT","Ratio","2019","2019",,,"0","Units",,,19.261422,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P16","Wood & prod. of wood & cork, exc. furniture, of straw & plaiting materials","RT","Ratio","2019","2019",,,"0","Units",,,24.503832,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P90_92","Creative, arts, entmnt, library, museum, other cult. serv., gambling serv.","RT","Ratio","2019","2019",,,"0","Units",,,0.900627,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P69_70","Legal, accounting, head offices services, management consultancy serv.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PT","Services of HH as employers, undifferentiated G&S prod. by HH for own use","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PJ","Information and communication services","RT","Ratio","2019","2019",,,"0","Units",,,2.535051,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P93","Sporting services and amusement and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P79","Travel agency, tour operator & other reservation services & related serv.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PR","Arts, entertainment and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,0.545076,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P22","Rubber and plastic products ","RT","Ratio","2019","2019",,,"0","Units",,,12.710367,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PK","Financial and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,0,"E","Estimated value"
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P64","Financial services, except insurance and pension funding","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P29","Motor vehicles, trailers and semi-trailers","RT","Ratio","2019","2019",,,"0","Units",,,18.37309,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PF","Constructions and construction works","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P72","Scientific research and development services ","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PS","Other services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PP","Education services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P20","Chemicals and chemical products","RT","Ratio","2019","2019",,,"0","Units",,,10.688906,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P36","Natural water, water treatment and supply services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P61","Telecommunications services ","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P71","Architectural and engineering services, tech. testing & analysis services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PTOT","Total product","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P30","Other transport equipment","RT","Ratio","2019","2019",,,"0","Units",,,9.465092,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P18","Printing and recording services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P65","Insurance, reinsurance & pension funding services, exc. compulsory S.S.","RT","Ratio","2019","2019",,,"0","Units",,,0,"E","Estimated value"
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P77","Rental and leasing services ","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P28","Machinery and equipment n.e.c.","RT","Ratio","2019","2019",,,"0","Units",,,11.484773,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PE","Water supply, sewerage, waste management and remediation services","RT","Ratio","2019","2019",,,"0","Units",,,0.670618,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P73","Advertising and market research services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P68A","Imputed rents of owner-occupied dwellings","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P86","Human health services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P10_12","Food, beverages and tobacco products","RT","Ratio","2019","2019",,,"0","Units",,,21.332191,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PM","Professional, scientific and technical services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P23","Other non-metallic mineral products","RT","Ratio","2019","2019",,,"0","Units",,,26.397344,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P17","Paper and paper products","RT","Ratio","2019","2019",,,"0","Units",,,16.684656,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PB","Mining and quarrying","RT","Ratio","2019","2019",,,"0","Units",,,4.742965,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P78","Employment services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P02","Products of forestry, logging and related services","RT","Ratio","2019","2019",,,"0","Units",,,12.931034,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P58","Publishing services","RT","Ratio","2019","2019",,,"0","Units",,,12.727754,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PN","Administrative and support services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P74_75","Other professional, scientific and tech. services and veterinary services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PO","Public administration and defence services, compulsory S.S. services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P25","Fabricated metal products, except machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,13.607511,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P80_82","Security & investigation serv., serv. to buildings & other business support","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PQ","Human health and social work services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P27","Electrical equipment","RT","Ratio","2019","2019",,,"0","Units",,,15.572784,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","P03","Fish & other fishing products, aquaculture prod., support serv. to fishing","RT","Ratio","2019","2019",,,"0","Units",,,25.811001,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PL","Real estate services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PD","Electricity, gas, steam and air conditioning ","RT","Ratio","2019","2019",,,"0","Units",,,-5.706702,,
"NLD","Netherlands","STTM_STOTP","Trade and transport margins in percentage of total supply at purchasers' prices","ZTOT","Total activity","PC","Manufactured products","RT","Ratio","2019","2019",,,"0","Units",,,17.429235,,
