LOCATION,Country,TRANSACT,Transaction,ACTIVITY,Activity,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NLD,Netherlands,SP12,Output for own final use at basic prices,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,88,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z25,"Manufacture of fabricated metal products, except machinery & equipment",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z96,Other personal service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6071,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z73,Advertising and market research,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,87,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z80_82,"Security, services to buildings and other business support activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,7,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZG,"Wholesale and retail trade, repair of motor vehicles and motorcycles",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1027,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z79,"Travel agency, tour operator, reservation service & related activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,192,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z18,Printing and reproduction of recorded media,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZK,Financial and insurance activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1589,,
NLD,Netherlands,SP1,Output at basic prices  ,Z68B,Real estate activities excluding imputed rents,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,47267,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z68A,Imputed rents of owner-occupied dwellings,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,2297,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z01,"Crop and animal production, hunting and related service activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,32084,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZI,Accommodation and food service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,88,,
NLD,Netherlands,SP1,Output at basic prices  ,Z27,Manufacture of electrical equipment,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,7743,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z22,Manufacture of rubber and plastics products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9407,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z78,Employment activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,155,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZB,Mining and quarrying,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,45,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z10_12,"Manufacture of food products, beverages and tobacco products",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z66,Activities auxiliary to financial service and insurance activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,10499,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z21,Manufacture of basic pharmaceutical products and preparations,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZH,Transportation and storage,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,833,,
NLD,Netherlands,SP1,Output at basic prices  ,Z74_75,"Other professional, scientific and tech. activities, veterinary activ.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6943,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z46,"Wholesale trade, except of motor vehicles and motorcycles",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,113015,,
NLD,Netherlands,SP1,Output at basic prices  ,Z26,"Manufacture of computer, electronic and optical products",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,23977,,
NLD,Netherlands,SP1,Output at basic prices  ,Z18,Printing and reproduction of recorded media,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,3045,,
NLD,Netherlands,SP1,Output at basic prices  ,Z20,Manufacture of chemicals and chemical products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,51401,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZE,"Water supply, sewerage, waste management and remediation activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1016,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z64,"Financial service activities, except insurance and pension funding",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,51084,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z72,Scientific research and development,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,407,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z62_63,IT and other information services,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,45,,
NLD,Netherlands,SP1,Output at basic prices  ,Z24,Manufacture of basic metals,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,8920,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z58,Publishing activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,5610,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z51,Air transport,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,30,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZM,"Professional, scientific and technical activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,121939,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZA,"Agriculture, forestry and fishing",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,193,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z86,Human health activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,981,,
NLD,Netherlands,SP1,Output at basic prices  ,ZK,Financial and insurance activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,85612,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z13_15,"Manufacture of textiles, wearing apparel, leather and related products",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,25,,
NLD,Netherlands,SP1,Output at basic prices  ,ZC,Manufacturing,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,339953,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z95,Repair of computers and personal and household goods,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,16,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z80_82,"Security, services to buildings and other business support activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,20547,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZH,Transportation and storage,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,82589,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZTOT,Total activity,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,121485,,
NLD,Netherlands,SP1,Output at basic prices  ,ZN,Administrative and support service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,84930,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z71,"Architectural and engineering activities, technical testing & analysis",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,207,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z62_63,IT and other information services,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1135,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z03,Fishing and aquaculture,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z90_92,"Arts, cultural activities, gambling and betting activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9259,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z61,Telecommunications,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,334,,
NLD,Netherlands,SP1,Output at basic prices  ,ZS,Other service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,14040,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z65,"Insurance, reinsurance and pension funding, except compulsory S.S.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZR,"Arts, entertainment and recreation",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2278,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZL,Real estate activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z36,"Water collection, treatment and supply",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1502,,
NLD,Netherlands,SP1,Output at basic prices  ,ZT,"Act. of HH as employers, undif. G&S-producing activities of HH for own",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,784,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z79,"Travel agency, tour operator, reservation service & related activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,196,,
NLD,Netherlands,SP1,Output at basic prices  ,Z25,"Manufacture of fabricated metal products, except machinery & equipment",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,22382,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z49,Land transport and transport via pipelines,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,306,,
NLD,Netherlands,SP1,Output at basic prices  ,Z24,Manufacture of basic metals,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,8728,,
NLD,Netherlands,SP1,Output at basic prices  ,Z53,Postal and courier activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6535,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z52,Warehousing and support activities for transportation,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,23259,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z33,Repair and installation of machinery and equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,11084,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZS,Other service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,4183,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZM,"Professional, scientific and technical activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,575,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z13_15,"Manufacture of textiles, wearing apparel, leather and related products",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,3682,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z90_92,"Arts, cultural activities, gambling and betting activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1422,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z37_39,"Sewerage, waste collection and management services",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9000,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z21,Manufacture of basic pharmaceutical products and preparations,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZD,"Electricity, gas, steam and air conditioning supply",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,30,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZP,Education,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,3356,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZJ,Information and communication,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1740,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z26,"Manufacture of computer, electronic and optical products",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,93,,
NLD,Netherlands,SP1,Output at basic prices  ,Z02,Forestry and logging,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,350,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z68B,Real estate activities excluding imputed rents,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,47063,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z33,Repair and installation of machinery and equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,11041,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z31_32,"Manufacture of furniture, other manufacturing",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,75,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z28,Manufacture of machinery and equipment n.e.c.,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,34658,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z26,"Manufacture of computer, electronic and optical products",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z58,Publishing activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,5476,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z94,Activities of membership organizations,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,2468,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z24,Manufacture of basic metals,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,8661,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z59_60,Audiovisual and broadcasting activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1048,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z10_12,"Manufacture of food products, beverages and tobacco products",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z20,Manufacture of chemicals and chemical products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,49493,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z22,Manufacture of rubber and plastics products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9391,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z01,"Crop and animal production, hunting and related service activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,187,,
NLD,Netherlands,SP1,Output at basic prices  ,Z95,Repair of computers and personal and household goods,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1170,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z71,"Architectural and engineering activities, technical testing & analysis",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,203,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z68A,Imputed rents of owner-occupied dwellings,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,45938,,
NLD,Netherlands,SP1,Output at basic prices  ,Z27,Manufacture of electrical equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,7744,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z53,Postal and courier activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6663,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZI,Accommodation and food service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,4,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z16,"Manufacture of wood and of products of wood and cork,etc.",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,24,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z22,Manufacture of rubber and plastics products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,34,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZI,Accommodation and food service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,86,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z90_92,"Arts, cultural activities, gambling and betting activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,7427,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z27,Manufacture of electrical equipment,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,7639,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z18,Printing and reproduction of recorded media,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z50,Water transport,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9180,,
NLD,Netherlands,SP1,Output at basic prices  ,Z86,Human health activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,51990,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z74_75,"Other professional, scientific and tech. activities, veterinary activ.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,4,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z96,Other personal service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,5996,,
NLD,Netherlands,SP1,Output at basic prices  ,Z68B,Real estate activities excluding imputed rents,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,46241,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z24,Manufacture of basic metals,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z80_82,"Security, services to buildings and other business support activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,156,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z62_63,IT and other information services,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,44,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZH,Transportation and storage,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,812,,
NLD,Netherlands,SP1,Output at basic prices  ,Z59_60,Audiovisual and broadcasting activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,15884,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z68A,Imputed rents of owner-occupied dwellings,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,47454,,
NLD,Netherlands,SP1,Output at basic prices  ,Z19,Manufacture of coke and refined petroleum products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,30533,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZN,Administrative and support service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,84367,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z53,Postal and courier activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6502,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZU,Activities of extraterritorial organizations and bodies,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z73,Advertising and market research,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,10292,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z28,Manufacture of machinery and equipment n.e.c.,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,35186,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZB,Mining and quarrying,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,45,,
NLD,Netherlands,SP1,Output at basic prices  ,Z16,"Manufacture of wood and of products of wood and cork,etc.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,3690,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZL,Real estate activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,49392,,
NLD,Netherlands,SP1,Output at basic prices  ,Z47,"Retail trade, except of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,45321,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z02,Forestry and logging,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZC,Manufacturing,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,336428,,
NLD,Netherlands,SP1,Output at basic prices  ,ZE,"Water supply, sewerage, waste management and remediation activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,11565,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z25,"Manufacture of fabricated metal products, except machinery & equipment",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,22296,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z36,"Water collection, treatment and supply",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,67,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZQ,Human health and social work activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,3008,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZK,Financial and insurance activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,91,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z69_70,"Legal, accounting, head offices, management consultancy activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,477,,
NLD,Netherlands,SP1,Output at basic prices  ,ZQ,Human health and social work activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,92548,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z73,Advertising and market research,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,12,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z03,Fishing and aquaculture,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZT,"Act. of HH as employers, undif. G&S-producing activities of HH for own",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z30,Manufacture of other transport equipment,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,23,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z26,"Manufacture of computer, electronic and optical products",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZP,Education,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,33508,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZJ,Information and communication,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1071,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z52,Warehousing and support activities for transportation,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,445,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z95,Repair of computers and personal and household goods,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z79,"Travel agency, tour operator, reservation service & related activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2,,
NLD,Netherlands,SP1,Output at basic prices  ,Z51,Air transport,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,12567,,
